Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,target,Rating color,Rating text,Votes
310468,The Biryani Hut,,New Delhi,"4/64, Double Storey, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2473854,28.5818185,Biryani,,Indian Rupees(Rs.),No,No,No,No,1.0,2.9,Orange,Average,5.0
18271459,JUGAAD JN.,1.0,Bhubaneshwar,"KIIT Road, Opposite SBI, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",,20.35348061,"North Indian, Rajasthani",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,4.1,Green,Very Good,199.0
4910,Le Cirque - The Leela Palace,1.0,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1889752,28.5793901,"French, Italian",5000.0,Indian Rupees(Rs.),Yes,No,No,No,,3.8,Yellow,Good,199.0
309979,Green Chick Chop,1.0,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814052,,"Raw Meats, North Indian, Fast Food",350.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,7.0
18337762,Royal Cakes,1.0,New Delhi,"Near Seva Nagar Sabji Mandi, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.224753,28.5759899,Bakery,,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
5915547,Karakí_y Gí_llí_oÛôlu,,ÛÁstanbul,"Kemankeô Karamustafa Paôa Mahallesi, RÛ±htÛ±m Caddesi, KatlÛ± Otopark AltÛ±, No 4, BeyoÛôlu, ÛÁstanbul",Karakí_y,"Karakí_y, ÛÁstanbul",232.139561662814,41.02290443,"Desserts, Bí_rek",,Turkish Lira(TL),No,No,No,No,,4.7,Dark Green,Excellent,1305.0
18249097,Midnight Adda,1.0,New Delhi,"East Punjabi Bagh, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.139708,28.6594663,North Indian,600.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.0,Orange,Average,6.0
18273614,Chakhlo Food Court,1.0,New Delhi,"83, Ground Floor, Mall Road, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2058893,28.6986347,"North Indian, South Indian, Chinese, Street Food, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.6,Orange,Average,45.0
5296,Chhabra Sweets,1.0,New Delhi,"26, Central Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.1723764,28.6939921,Mithai,100.0,Indian Rupees(Rs.),No,No,No,No,,2.4,Red,Poor,15.0
18273972,Magadh and Awadh,1.0,Gurgaon,"SCO 396, Near IFFCO Chowk Metro Station, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0716014,28.4723195,"Bihari, Lucknowi, North Indian",1200.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,4.0,Green,Very Good,226.0
18356800,BarShala,1.0,New Delhi,"4, New Delhi Airport Express Mall, Opposite New Delhi Railway Station, Ajmeri Gate, Near Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.224386,28.641786,Finger Food,,Indian Rupees(Rs.),No,No,No,No,2.0,3.1,Orange,Average,-2241.181684342359
18311961,Kukkuu Da Dhaba,1.0,New Delhi,"Shop 90A, Road 4, Gali 7, Near Anand Lok Inn, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",0.0,0.0,North Indian,,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,3.0
18464054,Republic Of Food Lovers,1.0,New Delhi,"Shop 20, Sainik Vihar Market, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",0.0,0.0,Fast Food,400.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.6,Yellow,Good,
307140,Tasty Bite,1.0,New Delhi,"A-72/183, Gulab Bagh, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0386806,28.620035,"North Indian, Chinese",650.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.8,Orange,Average,12.0
2702,The Tea Lounge - Taj Palace Hotel,,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1703995,28.5945492,Cafe,1500.0,Indian Rupees(Rs.),No,No,No,No,3.0,4.0,Green,Very Good,76.0
18144457,Haaochi,1.0,Noida,"Gurukripa Bhawan, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.3631735,,Chinese,,Indian Rupees(Rs.),No,Yes,No,No,-3.4504263169522864,3.5,Yellow,Good,-2241.181684342359
18265384,Zoe,1.0,Gurgaon,"T-24, Cyber Green, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.08978873,28.49488428,"Juices, Beverages, Healthy Food",700.0,Indian Rupees(Rs.),No,Yes,No,No,,4.3,Green,Very Good,
301677,Rahul Eggs,1.0,New Delhi,"B-4/300 A, Main Road, Near Keshavpuram Metro Station, Near, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1627161,,"Fast Food, South Indian",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,4.2,Green,Very Good,
4330,Gupta's Rasoi,1.0,New Delhi,"B-6, Commercial Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",,28.558874,North Indian,,Indian Rupees(Rs.),No,Yes,No,No,,2.8,Orange,Average,60.0
619,Cafe Coffee Day - The Lounge,1.0,New Delhi,"Peary Lal and Sons, 42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.22028926,,Cafe,,Indian Rupees(Rs.),No,No,No,No,2.0,3.3,Orange,Average,81.0
18435289,Domino's Pizza,1.0,New Delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","Palate of Delhi, Chanakyapuri","Palate of Delhi, Chanakyapuri, New Delhi",,,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
18450749,Engineers Da Dhaba,,Noida,"Shop 2, Street 1, Aghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36013662,28.56132431,North Indian,400.0,Indian Rupees(Rs.),No,Yes,No,No,,3.6,Yellow,Good,
130230,Curlies,1.0,Goa,"Anjuna Beach, Anjuna, Goa","Anjuna Beach, Anjuna","Anjuna Beach, Anjuna, Goa",73.74229444,,"Continental, North Indian, Italian, Seafood, Goan",1500.0,Indian Rupees(Rs.),No,No,No,No,4.0,3.5,Yellow,Good,1681.0
8931,Go Kylin,1.0,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",,,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",,Indian Rupees(Rs.),No,Yes,No,No,3.0,3.5,Yellow,Good,
18383513,Volt - By Plan B,1.0,Gurgaon,"Moulsari Road, Near Moulsari Arcade, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1021761,28.4957118,"Mediterranean, Mughlai, Thai, North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.5,Yellow,Good,
18303709,Burma Burma,1.0,Gurgaon,"Ground Floor, Shop 6, Building 8, Tower C, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.0887329,-42.206274079274976,"Asian, Burmese",1500.0,Indian Rupees(Rs.),Yes,No,No,No,,4.6,Dark Green,Excellent,563.0
311383,Mitra Da Dhaba,,New Delhi,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1788585,28.6389356,North Indian,,Indian Rupees(Rs.),No,Yes,No,No,,2.8,Orange,Average,55.0
18144466,Shivas Cafe,1.0,New Delhi,"10, Opposite College of Vocational Studies, DDA Market, Phase 2, Sheikh Sarai, New Delhi",Sheikh Sarai,"Sheikh Sarai, New Delhi",232.139561662814,28.5222793,Cafe,350.0,Indian Rupees(Rs.),No,No,No,No,,3.1,Orange,Average,14.0
18279453,Celeste,1.0,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.5852944,"Cafe, Desserts, Bakery",500.0,Indian Rupees(Rs.),No,No,No,No,,3.5,Yellow,Good,14.0
7287,Crazy Cow,1.0,New Delhi,"H-37, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1214101,28.6449319,Chinese,600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.2,Red,Poor,
4000222,Sri Basant Vihar,1.0,Patna,"Maurya Lok Complex, Fraser Road Area, Patna","Maurya Lok, Fraser Road Area","Maurya Lok, Fraser Road Area, Patna",85.13407222,25.61011389,"North Indian, Fast Food",600.0,Indian Rupees(Rs.),No,No,No,No,,3.6,Yellow,Good,75.0
18349508,OMG Tiffinz,1.0,Gurgaon,"1797, Gate 3, Opposite Block D-10, Sector 52, Ardee City, Gurgaon",Ardee City,"Ardee City, Gurgaon",77.0728605,28.4371161,"North Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,0.0,White,Not rated,0.0
306264,Kabooze,1.0,New Delhi,"M-4, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",,,"North Indian, Chinese, Continental",1900.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,3.3,Orange,Average,
1614,Big Chill,1.0,New Delhi,"68-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2274475,28.6006239,"Italian, Continental, European, Cafe",1500.0,Indian Rupees(Rs.),No,No,No,No,3.0,4.5,Dark Green,Excellent,4986.0
18332869,London Street Kitchen,-291.05966926329165,New Delhi,"4A-59, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1820929,28.6373909,"North Indian, Mughlai, Chinese",600.0,Indian Rupees(Rs.),Yes,Yes,No,No,2.0,4.2,Green,Very Good,163.0
18241893,Hyderabad Spl. Chicken Biryani Point,1.0,New Delhi,"Batra Cinema Complex, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2151578,28.7105973,Mughlai,350.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,3.0,Orange,Average,
2044,Haldiram Bhujiawala,1.0,New Delhi,"A-94/5, Industrial Area, Wazirpur, New Delhi",Wazirpur,"Wazirpur, New Delhi",,28.7003198,"Street Food, North Indian, South Indian, Mithai",,Indian Rupees(Rs.),No,No,No,No,,3.4,Orange,Average,35.0
307169,Laxmi Corner,1.0,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,"R K Puram, New Delhi",77.1779027,28.5644842,North Indian,,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,5.0
3100017,Sagar Ratna,1.0,Mangalore,"Hotel Ocean Pearl, KS Rao Road, Near PVS Circle, Kodailbail, Mangalore","The Ocean Pearl, Kodailbail","The Ocean Pearl, Kodailbail, Mangalore",74.84048333,-42.206274079274976,"South Indian, North Indian, Chinese",500.0,Indian Rupees(Rs.),No,No,No,No,,3.7,Yellow,Good,175.0
18222577,CG's - Lounge Cafe Bar,1.0,New Delhi,"A-4, 1st Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",,28.6476107,"Continental, North Indian",,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.9,Yellow,Good,88.0
8959,Asian Haus,1.0,New Delhi,"76/2, Near Iskcon Temple, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",,28.55602603,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500.0,Indian Rupees(Rs.),No,Yes,No,No,3.0,4.1,Green,Very Good,686.0
311836,The Midnight Heroes,1.0,New Delhi,"Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",,28.67056226,"North Indian, Biryani, Chinese, Fast Food",950.0,Indian Rupees(Rs.),No,Yes,Yes,No,2.0,3.6,Yellow,Good,
306733,Aggarwal Sweet Centre,1.0,New Delhi,"Main Road, Kailashpuri, Palam, New Delhi",Palam,"Palam, New Delhi",,28.6054188,North Indian,150.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,2.0
18424206,Shiva Shudh Shakahari Bhojnalaya,1.0,Noida,"Near Hero Show Room, Main Road, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3550388,,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
4716,Baskin Robbins,,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1626712,,Ice Cream,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.4,Orange,Average,21.0
9622,Vatika,1.0,New Delhi,"A-373/435, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",,28.54313277,"North Indian, Mughlai",550.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.7,Orange,Average,52.0
307060,The Beer Cafe - BIGGIE,1.0,New Delhi,"D-2, Inner Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2208008,28.6339511,"Finger Food, North Indian, Italian",,Indian Rupees(Rs.),Yes,No,No,No,,3.8,Yellow,Good,
9835,Samavar,1.0,New Delhi,"B-36, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",,28.5462678,"Kashmiri, Chinese, Mughlai",800.0,Indian Rupees(Rs.),Yes,Yes,No,No,,3.3,Orange,Average,89.0
18198821,Ram Ji Snacks & Food Corner,,New Delhi,"8/1, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1183778,,Street Food,,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
7388,Chinese Food,,New Delhi,"92/G1, Ground Floor, Outer Ring Road, Pratap Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",,28.5568282,"Fast Food, Street Food, Chinese",250.0,Indian Rupees(Rs.),No,No,No,No,,2.9,Orange,Average,
18333392,Chetana Bakes,1.0,New Delhi,"Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",,28.6445722,Bakery,400.0,Indian Rupees(Rs.),No,No,No,No,,3.0,Orange,Average,6.0
18433895,Cravings,-291.05966926329165,Faridabad,"Shop 6, SCO C-3166, Lower Ground Floor, Pujara Complex, Green Fields Colony, Sector 41, Faridabad",Sector 41,"Sector 41, Faridabad",,28.46626355,"North Indian, Mughlai, Chinese",500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.0,Orange,Average,4.0
18276997,Mogli's Coffee,1.0,Gurgaon,"Shop 219, 2nd Floor, DLF City Center Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road","DT City Centre Mall, MG Road, Gurgaon",77.08076142,28.47907544,Cafe,150.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.8,Yellow,Good,
6317637,Le Petit Souffle,162.0,Makati City,"Third Floor, Century City Mall, Kalayaan Avenue, Poblacion, Makati City","Century City Mall, Poblacion, Makati City","Century City Mall, Poblacion, Makati City, Makati City",121.027535,14.565443,"French, Japanese, Desserts",,Botswana Pula(P),Yes,No,No,No,3.0,4.8,Dark Green,Excellent,314.0
305646,Whipped,1.0,New Delhi,"3, Defence Colony Market, Near Citibank, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.230142,28.5739038,"Bakery, Desserts",550.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.2,Green,Very Good,
17621832,Milwaukee Wiener House,,Sioux City,"301 Douglas St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",232.139561662814,,"American, Fast Food",10.0,Dollar($),No,No,No,No,,3.8,Yellow,Good,195.0
303643,Shri Duli Chand Naresh Gupta,1.0,New Delhi,"934, Kucha Pati Ram, Sitaram Bazar, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2269535,,Desserts,100.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.4,Orange,Average,18.0
9550,Pahariya Chicken,1.0,New Delhi,"C-5, Tilak Market, Ramesh Nagar, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.1306672,28.6489962,North Indian,,Indian Rupees(Rs.),No,No,No,No,1.0,2.7,Orange,Average,15.0
18289241,Dancing Turkeys,,Gurgaon,"Shop 8-10, Samaspur Market, Sector 51, Tigra Road, Near Sector 50, Gurgaon",Sector 50,"Sector 50, Gurgaon",77.0710139,28.4477683,Continental,800.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.3,Orange,Average,17.0
306028,My Spice Kitchen,,New Delhi,"51, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",,28.5403982,"North Indian, Mughlai, Biryani, Bengali",650.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,Yellow,Good,
18354992,KT's Shik-Shack,1.0,New Delhi,"F-92, Hanuman Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",,28.5567681,Street Food,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
18322609,Remember Me Cafí©,1.0,New Delhi,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155653,,"Cafe, Continental, Italian, Mexican",-37177.57166143142,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,4.0,Green,Very Good,134.0
311533,Cafe Green Apple,1.0,Noida,"A-41, The Corenthum Tower, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.374165,28.6274956,"North Indian, South Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,,3.2,Orange,Average,16.0
18421485,Bikaner Restaurant,,New Delhi,"Shop 264, Near Hakikat Nagar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2081351,28.699566,North Indian,100.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
18291227,DudeFood,1.0,Noida,"Village Gijhor, Near Mithas, Sharma Complex, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.3597643,,North Indian,350.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,2.0
18216913,Bikkgane Biryani,1.0,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32443139,,"Biryani, North Indian, Hyderabadi",800.0,Indian Rupees(Rs.),Yes,Yes,No,No,2.0,3.8,Yellow,Good,612.0
4271,Hí_agen-Dazs,1.0,New Delhi,"E-4W, Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",77.219309,,"Desserts, Ice Cream",,Indian Rupees(Rs.),No,No,No,No,2.0,4.0,Green,Very Good,649.0
307075,Republic of Chicken,1.0,New Delhi,"100, Old Rajinder Nagar Market, Near UCO Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",,28.6406889,"Raw Meats, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.8,Orange,Average,
301190,Subway,1.0,New Delhi,"1/3, E Block, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",,28.534046,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,,2.8,Orange,Average,183.0
18466800,Chef Sack Kitchen,1.0,Gurgaon,"Khasra 3898/3173, Basement, Opposite Shubh Vatika, Atul Kataria Chowk, Sector-12A, Near, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",0.0,0.0,"Mexican, Lebanese, Italian, Continental, Thai",500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.1,Orange,Average,-2241.181684342359
3300057,Ten Downing Street Restaurant & Bar,1.0,Nagpur,"5th Floor, Milestone Building, Wardha Road, Ramdaspeth, Nagpur",Ramdaspeth,"Ramdaspeth, Nagpur",79.07851763,21.13672376,"Chinese, Continental, North Indian",1000.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,4.0,Green,Very Good,
3100143,Kobe Sizzlers,1.0,Mangalore,"G-1, Parin Tower, Collectors Gate Circle, Balmatta Road, Balmatta, Mangalore",Balmatta,"Balmatta, Mangalore",74.85209855,12.87334761,"Continental, American",1000.0,Indian Rupees(Rs.),No,No,No,No,3.0,3.7,Yellow,Good,104.0
18352271,Lavi Foji Dhaba,1.0,Gurgaon,"Shop 4, B Block, Vicky Market, Ardee City, Gurgaon",Ardee City,"Ardee City, Gurgaon",,28.4406523,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
18017260,Babu Soup Wala,,New Delhi,"Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",,-42.206274079274976,North Indian,,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
312275,Royale Bakers,,Noida,"Commercial Complex, Alpha 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5137941,,"Bakery, Fast Food, Desserts",250.0,Indian Rupees(Rs.),No,Yes,No,No,,2.8,Orange,Average,
17061253,Ethos Vegan Kitchen,216.0,Orlando,"601-B South New York Avenue, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.352921,,"American, Breakfast, Vegetarian",,Dollar($),No,No,No,No,,4.4,Green,Very Good,797.0
18180081,Let's Tango,1.0,New Delhi,"Shop C-107, Ground Floor, Green Park, New Delhi",Green Park,"Green Park, New Delhi",0.0,0.0,"North Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,5.0
18201995,Yakooz,1.0,New Delhi,"C-7, Tilak Market, Major Pankaj Batra Marg, Block 6, Sharda Puri, Ramesh Nagar, Near Kirti Nagar, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.130674,,"Hyderabadi, North Indian",550.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.1,Orange,Average,
6700,Citrus Cafe - Lemon Tree Premier,1.0,Gurgaon,"Lemon Tree Premier, 48, Leisure Valley, Sector 29, Gurgaon","Lemon Tree Premier, Sector 29","Lemon Tree Premier, Sector 29, Gurgaon",77.0648668,28.4676295,"North Indian, Continental, Chinese",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.2,Orange,Average,137.0
305153,Flavours Of Delhi,,New Delhi,"A-25, KH 393, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1250299,,"North Indian, Chinese, Fast Food",650.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
305652,A W Foods,,New Delhi,"11, Savitri Cinema Complex, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.240404,28.541887,North Indian,500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.4,Orange,Average,44.0
7547,Ada e Handi Restaurant,-291.05966926329165,New Delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi",77.1701749,,"Mughlai, North Indian, Chinese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.6,Orange,Average,34.0
18272386,Kamdhenu Family Corner,1.0,New Delhi,"5469, Opposite Town Hall, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2271781,28.6563302,"North Indian, South Indian",-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,1.0,2.8,Orange,Average,4.0
7557,Anil Mishtan Wala,,New Delhi,"23-24, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",,28.5732507,"Mithai, Street Food",,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,
312448,Baskin Robbins,1.0,New Delhi,"GG 2/10A, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.079298,,Ice Cream,300.0,Indian Rupees(Rs.),No,No,No,No,,3.5,Yellow,Good,36.0
18462632,Food Express,1.0,Noida,"C-94, Sector 10, Noida",Sector 10,"Sector 10, Noida",,28.58894661,"North Indian, Mughlai, Chinese",500.0,Indian Rupees(Rs.),No,No,No,No,2.0,0.0,White,Not rated,2.0
18075122,The Fusion Kitchen,,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai",72.848923,19.254567,"North Indian, Italian, Chinese, Mexican",1000.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,4.7,Dark Green,Excellent,2083.0
306688,Thirsty Scholar Cafe,1.0,Noida,"SF-256, 2nd Floor, Ansal Plaza Mall, Near Pari Chowk, Greater Noida, Noida","Ansal Plaza Mall, Greater Noida","Ansal Plaza Mall, Greater Noida, Noida",77.5077014,28.4642008,Cafe,450.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.2,Orange,Average,45.0
20404,Peter Cat,,Kolkata,"18A, Park Street, Park Street Area, Kolkata",Park Street Area,"Park Street Area, Kolkata",88.352885,-42.206274079274976,"Continental, North Indian",1000.0,Indian Rupees(Rs.),No,Yes,No,No,,4.3,Green,Very Good,
18198440,Radha Swami Cool Hut,1.0,New Delhi,"11/45 B, Gurudwara Rd, Block 11, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.095013,28.6404001,"Beverages, Ice Cream",,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,7.0
18361211,Prem Chinese Fast Food,1.0,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9654941,28.6090439,Chinese,150.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,-2241.181684342359
