Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,target
1407.0,905425125,50.0,RL,75.0,45600.0,Pave,,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6.0,8.0,1908.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,BrkTil,TA,TA,No,Unf,2836.133187882008,Unf,0.0,907.0,907.0,GasA,TA,Y,SBrkr,,1051.0,0.0,2358.0,3.04696634796308,0.0,3.0,2.555905064168729,,1.0,TA,10.0,Typ,1.0,Gd,Detchd,1908.0,Unf,,360.0,Fa,TA,Y,486.0,,0.0,-98.81835783373346,175.0,0.0,,,,0.0,9.0,2008.0,WD ,Normal,240000
5950.31783923197,909425085,50.0,RL,70.0,12392.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7.0,9.0,1950.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,859.8844378579166,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,,,832.0,GasA,Ex,Y,SBrkr,1218.0,943.0,0.0,2161.0,1.0,,-0.8084437610167361,,-0.6555259213363729,2.1819510434159888,Gd,8.0,Typ,,TA,Attchd,1869.7825742682028,Fin,,506.0,TA,TA,Y,0.0,333.4702546937445,0.0,0.0,0.0,0.0,,,,,4.0,,WD ,Normal,263400
2616.0,535425040,-178.015893760329,RL,80.0,10800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,-1.441833820124426,6.0,1961.0,1992.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313.0,GasA,TA,Y,SBrkr,1773.0,0.0,0.0,1773.0,1.0,,,,3.0,1.0,TA,,Min2,2.0,TA,Attchd,1961.0,RFn,,418.0,TA,TA,Y,355.0,,,0.0,144.0,,,,,0.0,8.0,,WD ,Normal,183000
1506.0,908226120,50.0,RL,60.0,12180.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1938.0,,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,,Unf,0.0,585.0,585.0,GasA,Gd,Y,FuseF,585.0,468.0,,1053.0,0.0,0.0,-0.8084437610167361,1.0,2.0,1.0,Ex,5.0,Typ,0.0,,,,,0.0,,,,N,42.0,0.0,,0.0,,0.0,,,,0.0,1.0,2014.3374364086912,WD ,Family,120000
,528166150,60.0,RL,110.0,14277.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,379.0,1317.0,GasA,Ex,Y,SBrkr,1217.0,1168.0,0.0,2385.0,1.0,0.0,2.0,1.0,,1.0,Gd,7.0,Typ,,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,192.0,228.0,0.0,0.0,,0.0,,,,,1.0,2007.0,WD ,Normal,350000
582.0,534127170,20.0,RL,,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6.0,,,,Hip,CompShg,BrkFace,BrkFace,,859.8844378579166,TA,TA,CBlock,TA,TA,No,Unf,,Unf,0.0,1489.0,1489.0,GasA,Gd,Y,SBrkr,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,,Gd,7.0,Typ,1.0,Gd,Attchd,1968.0,RFn,2.0,462.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,,,,,0.0,8.0,2009.0,WD ,Normal,185750
1666.0,527403310,20.0,RL,,9457.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1970.0,1990.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,,Unf,,,925.0,GasA,TA,Y,SBrkr,1422.0,0.0,0.0,1422.0,3.04696634796308,0.0,1.0,0.0,3.0,1.0,TA,,Min2,0.0,,Detchd,1988.0,Unf,2.0,576.0,TA,TA,Y,252.0,0.0,,0.0,0.0,0.0,,GdWo,,,9.0,,WD ,Normal,155000
2180.0,908152290,,RL,60.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,,TA,TA,PConc,Gd,Gd,No,GLQ,611.0,Unf,0.0,,734.0,GasA,Gd,Y,SBrkr,,674.0,0.0,,1.0,0.0,,,3.0,1.0,TA,,Typ,0.0,,BuiltIn,2005.0,Fin,2.0,489.0,TA,TA,Y,,,0.0,,,0.0,,,,0.0,5.0,,WD ,Normal,171500
1367.0,903475020,20.0,RM,,51635.08094472114,Pave,,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5.0,7.0,,1995.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,2836.133187882008,Rec,645.0,0.0,825.0,GasA,TA,Y,SBrkr,825.0,,0.0,4249.57633327845,1.0,0.0,1.0,,2.0,1.0,TA,,Typ,,,Detchd,1963.0,RFn,2.0,720.0,TA,TA,Y,140.0,50.0,,0.0,0.0,0.0,,MnPrv,,-1253.9693313195498,20.711130808553364,2008.0,WD ,Normal,125000
,527376110,,RL,,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,,5.0,1976.0,,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194.0,Unf,0.0,,832.0,GasA,TA,Y,SBrkr,,832.0,0.0,,,,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,,RFn,2.0,528.0,TA,TA,Y,0.0,28.0,,0.0,259.0,0.0,,GdWo,,0.0,,2006.0,WD ,Normal,162900
,535305180,-178.015893760329,RL,66.0,8923.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,,7.0,1953.0,,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,CBlock,TA,TA,No,BLQ,,Unf,0.0,365.0,,GasA,Gd,Y,SBrkr,1008.0,,0.0,1008.0,1.0,,1.0,,2.0,,Gd,6.0,Typ,,,Attchd,,Unf,1.0,,TA,TA,Y,0.0,18.0,,0.0,,0.0,,,,,,2007.0,WD ,Normal,134500
1413.0,905452120,,RL,188.7414793334639,9360.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6.0,8.0,1962.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216.0,Gd,TA,CBlock,TA,TA,No,Rec,324.0,Unf,0.0,,621.0,GasA,TA,Y,SBrkr,621.0,648.0,0.0,1269.0,0.0,0.0,,1.0,3.0,,TA,7.0,Typ,3.709327020859059,,Detchd,1962.0,Unf,1.0,280.0,TA,TA,Y,,,,-98.81835783373346,,0.0,,GdWo,,0.0,,2008.0,WD ,Normal,134500
1346.0,903233080,,RM,52.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7.0,5.0,,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,,LwQ,,449.0,989.0,GasA,TA,Y,SBrkr,1245.0,764.0,0.0,2009.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,,Min2,1.0,Gd,Detchd,1939.0,Unf,2.0,-491.2498638223869,TA,TA,Y,-469.7920973771289,20.0,,0.0,0.0,0.0,,MnPrv,,,1.0,2008.0,WD ,Normal,150000
1776.0,528427040,,RL,75.0,9910.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,,6.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,0.0,1369.0,,GasA,Ex,Y,SBrkr,1369.0,0.0,0.0,,,,2.0,0.0,3.0,,Gd,,Typ,0.0,,Attchd,2007.0,Unf,2.0,605.0,TA,TA,Y,,203.0,0.0,,0.0,,,,,0.0,9.0,,New,Partial,213133
,907192020,60.0,RL,,51635.08094472114,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,,845.0,3645.5306589443853,GasA,Ex,Y,SBrkr,845.0,845.0,,,0.0,0.0,2.0,1.0,,1.0,Gd,,Typ,,,Attchd,,RFn,6.470895471140668,517.0,TA,TA,Y,0.0,103.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,,WD ,Normal,190550
1002.0,527140090,120.0,RL,41.0,5395.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,,,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,,GasA,Gd,Y,SBrkr,,0.0,0.0,1337.0,1.0,,2.0,2.555905064168729,,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1869.7825742682028,RFn,,,TA,TA,Y,,0.0,70.0,168.0,0.0,0.0,,,,0.0,10.0,2008.0,WD ,Normal,180000
,534452060,190.0,RL,,7420.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5.0,6.0,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851.0,Unf,0.0,140.0,,GasA,Ex,Y,SBrkr,1077.0,0.0,0.0,1077.0,,0.0,1.0,0.0,2.0,2.0,TA,5.0,Typ,,TA,Attchd,1869.7825742682028,RFn,1.0,205.0,Gd,TA,Y,0.0,333.4702546937445,0.0,0.0,0.0,0.0,,,,0.0,,2008.0,WD ,Normal,118000
2798.0,907275030,-178.015893760329,RL,188.7414793334639,21533.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7.0,5.0,,,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,2836.133187882008,Unf,0.0,1065.0,,GasA,Ex,Y,SBrkr,-555.0979682483915,984.0,0.0,2049.0,0.0,-1.0597189908129732,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120.0,48.0,0.0,-98.81835783373346,0.0,-167.5295226762741,,,,0.0,,2014.3374364086912,WD ,Normal,210900
2175.0,908152060,80.0,RL,,6285.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,,6.0,,1976.0,Gable,CompShg,HdBoard,Plywood,,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,,960.0,GasA,TA,Y,SBrkr,1044.0,,0.0,1044.0,3.04696634796308,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Fa,Detchd,,Unf,2.0,528.0,TA,Fa,Y,228.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,,WD ,Normal,133500
,903231060,30.0,RM,51.0,51635.08094472114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2.0,3.0,1936.0,,Gable,CompShg,AsbShng,AsbShng,,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,,Unf,,264.0,264.0,Grav,Fa,N,FuseA,,0.0,0.0,800.0,0.0,,1.0,0.0,1.0,,Fa,4.0,Maj1,,Po,,1869.7825742682028,,,0.0,,,N,0.0,0.0,0.0,-98.81835783373346,0.0,-167.5295226762741,,,,0.0,1.0,2009.0,ConLw,Normal,60000
,531477040,90.0,RH,60.0,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5.0,,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,2020.0,0.0,0.0,2020.0,3.04696634796308,-1.0597189908129732,2.0,0.0,4.0,,TA,10.0,Typ,2.0,TA,Detchd,1869.7825742682028,Unf,2.0,630.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,WD ,Normal,144000
2697.0,903456090,190.0,RM,60.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6.0,8.0,1935.0,1982.0,Gable,CompShg,Wd Sdng,Wd Sdng,,859.8844378579166,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,,,,,3.04696634796308,0.0,,0.0,2.0,1.0,TA,5.0,Typ,,,,,,0.0,,,,N,53.0,,,,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,84500
421.0,528102040,20.0,RL,96.0,12456.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10.0,5.0,,2105.2378384116378,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2836.133187882008,Unf,0.0,528.0,1700.0,GasA,Ex,Y,SBrkr,1718.0,,0.0,1718.0,,0.0,2.0,,3.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,786.0,TA,TA,Y,,48.0,0.0,0.0,,0.0,,,,0.0,7.0,2009.0,WD ,Normal,337500
2103.0,906380040,20.0,RL,66.0,10235.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,,2007.0,,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,,,1643.0,GasA,Ex,Y,SBrkr,1651.0,0.0,0.0,1651.0,3.04696634796308,0.0,,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1869.7825742682028,RFn,,870.0,TA,TA,Y,-469.7920973771289,,0.0,,0.0,0.0,,,,,20.711130808553364,,New,Partial,246500
,909455030,120.0,RM,35.0,,Pave,,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8.0,6.0,1989.0,1989.0,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,,235.0,,GasA,Gd,Y,SBrkr,1034.0,0.0,0.0,1034.0,1.0,,,,1.0,1.0,Gd,4.0,Typ,1.0,TA,Attchd,1989.0,Fin,2.0,,TA,TA,Y,141.0,36.0,0.0,,0.0,0.0,,,,,4.0,2010.0,WD ,Normal,185000
1374.0,904100160,,RL,115.0,21286.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1948.0,,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,TA,Y,SBrkr,720.0,551.0,0.0,,0.0,,2.0,,4.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1948.0,Unf,,312.0,TA,TA,Y,0.0,0.0,108.0,0.0,0.0,-167.5295226762741,,,,0.0,8.0,2008.0,WD ,Normal,135000
2348.0,527354040,,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,,,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,916.0,1845.0,GasA,Gd,Y,SBrkr,1872.0,0.0,,,,1.0,2.0,0.0,3.0,,TA,6.0,Typ,,TA,Attchd,,Fin,,604.0,TA,TA,Y,,39.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,241500
2482.0,531452100,,RL,50.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6.0,,1991.0,1991.0,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,,Unf,0.0,939.0,1217.0,GasA,Gd,Y,SBrkr,1217.0,0.0,0.0,1217.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,,,Attchd,,RFn,2.0,-491.2498638223869,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,-167.5295226762741,,,,0.0,6.0,2006.0,WD ,Normal,151000
52.0,528218150,20.0,RL,100.0,18494.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,-1.441833820124426,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,0.0,1324.0,,GasA,Ex,Y,SBrkr,,0.0,,4249.57633327845,0.0,,,,3.0,1.0,Gd,,Typ,,,Attchd,2005.0,Fin,2.0,,TA,TA,Y,36.0,,0.0,0.0,,0.0,,,,0.0,1.0,2010.0,WD ,Normal,199500
749.0,903425245,70.0,RL,,11414.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,,,1910.0,1993.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,TA,N,SBrkr,1136.0,883.0,0.0,4249.57633327845,,,,,3.0,1.0,Gd,,Typ,0.0,,Detchd,1997.0,Unf,6.470895471140668,532.0,TA,TA,Y,509.0,,0.0,,0.0,0.0,,GdPrv,,0.0,,2009.0,WD ,Normal,167500
,906394020,,RL,78.0,9316.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,2846.6190801320727,879.0,GasA,Ex,Y,SBrkr,879.0,,0.0,1795.0,0.0,0.0,2.0,,3.0,,Gd,7.0,Typ,0.0,,Attchd,2005.0,RFn,,,TA,TA,Y,164.0,,0.0,-98.81835783373346,0.0,0.0,,,,0.0,10.0,,WD ,Normal,191000
2340.0,527252090,,RL,,,Pave,,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9.0,5.0,,2105.2378384116378,Hip,CompShg,MetalSd,MetalSd,BrkFace,,Gd,TA,PConc,Ex,TA,Gd,GLQ,1191.0,Unf,0.0,523.0,1714.0,GasA,Ex,Y,SBrkr,1714.0,0.0,-223.13665560791358,1714.0,1.0,0.0,,0.0,2.0,1.0,Gd,,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,517.0,TA,TA,Y,,,,0.0,,0.0,,,,0.0,,2006.0,WD ,Normal,318000
176.0,902125160,30.0,RM,,,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4.0,,1945.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,,747.0,,GasA,TA,Y,SBrkr,,0.0,0.0,747.0,0.0,-1.0597189908129732,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Attchd,1945.0,Unf,1.0,,TA,TA,Y,0.0,0.0,0.0,,0.0,0.0,,,,,6.0,2010.0,WD ,Normal,80000
2711.0,905103180,80.0,RL,80.0,10366.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,7.0,1964.0,,Gable,CompShg,HdBoard,Plywood,,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,1042.2426370613898,456.0,912.0,GasA,TA,Y,SBrkr,934.0,,-223.13665560791358,934.0,,,1.0,0.0,2.0,,TA,,Typ,0.0,,Attchd,1964.0,Unf,1.0,336.0,TA,TA,Y,77.0,0.0,,,0.0,,,GdPrv,Shed,500.0,7.0,2006.0,WD ,Normal,132000
431.0,528108140,20.0,RL,94.0,12220.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,,5.0,2009.0,,Hip,CompShg,CemntBd,CmentBd,BrkFace,859.8844378579166,Ex,TA,CBlock,Ex,TA,No,GLQ,,Unf,0.0,570.0,,GasA,Ex,Y,SBrkr,2020.0,,,,1.0,,2.0,1.0,3.0,1.0,Ex,9.0,Typ,1.0,Gd,Attchd,2009.0,Fin,3.0,900.0,TA,TA,Y,,54.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,New,Partial,402861
,534403370,80.0,RL,,,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,,1964.0,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,,GasA,TA,Y,SBrkr,1445.0,0.0,0.0,,0.0,0.0,,2.555905064168729,-0.6555259213363729,1.0,TA,7.0,Typ,,Fa,Attchd,1964.0,RFn,2.0,645.0,TA,TA,Y,180.0,,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8.0,2014.3374364086912,WD ,Normal,158000
1111.0,528427010,20.0,RL,92.0,,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,,1580.0,1580.0,GasA,Ex,Y,SBrkr,1580.0,,0.0,1580.0,,0.0,,0.0,3.0,1.0,Gd,,Typ,0.0,,Attchd,,RFn,3.0,830.0,TA,TA,Y,0.0,24.0,0.0,-98.81835783373346,0.0,0.0,,,,0.0,6.0,2008.0,ConLD,Partial,235128
2890.0,914476130,80.0,RL,140.0,11080.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,6.0,1975.0,1975.0,Gable,CompShg,Plywood,Plywood,BrkFace,,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,552.0,1128.0,GasA,TA,Y,SBrkr,,0.0,0.0,1210.0,1.0,0.0,,0.0,3.0,1.0,TA,15.177956801944864,Typ,,,Attchd,,Unf,2.0,528.0,TA,TA,Y,,0.0,,0.0,0.0,-167.5295226762741,,,,0.0,5.0,2006.0,WD ,Normal,148000
,903400040,70.0,RL,,13515.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,,6.0,1919.0,1950.0,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,,Unf,0.0,764.0,,GasA,Ex,Y,FuseA,1060.0,,,1824.0,0.0,0.0,,0.0,3.0,,TA,8.0,Typ,,Gd,Detchd,1940.0,Unf,2.0,,TA,TA,N,,0.0,126.0,0.0,0.0,-167.5295226762741,,GdPrv,,0.0,7.0,2007.0,WD ,Normal,180500
,535382130,,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,,,,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626.0,Unf,,170.0,796.0,GasA,Gd,Y,SBrkr,1096.0,370.0,0.0,1466.0,,1.0,2.0,,,1.0,Gd,7.0,Min1,1.0,TA,Attchd,1950.0,Unf,6.470895471140668,566.0,TA,TA,Y,436.0,333.4702546937445,,0.0,,0.0,,,Shed,,4.0,2006.0,WD ,Normal,170000
1879.0,534252060,90.0,RL,,10624.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5.0,4.0,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40.0,Rec,,,1728.0,GasA,TA,Y,SBrkr,1728.0,,0.0,,0.0,1.0,2.0,0.0,6.0,2.0,TA,10.0,Typ,0.0,,Detchd,2002.0,Unf,1.0,,TA,TA,Y,155.0,333.4702546937445,0.0,,0.0,,,,,0.0,,2007.0,WD ,Normal,119000
,902300110,190.0,RM,,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,,,1900.0,,Gable,CompShg,MetalSd,MetalSd,,,TA,Fa,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,797.0,797.0,GasA,TA,N,FuseA,,797.0,0.0,1627.0,,0.0,2.0,,4.0,,TA,,Typ,0.0,,Detchd,1950.0,Unf,,,Fa,Po,N,192.0,0.0,60.0,,0.0,0.0,,,,0.0,2.0,2008.0,WD ,Normal,139500
1651.0,527327050,60.0,RL,,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,,,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,,GasA,TA,Y,SBrkr,1118.0,912.0,0.0,,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,,Fin,2.0,551.0,TA,TA,Y,0.0,224.0,0.0,0.0,,0.0,,,,,,,WD ,Normal,195000
